url,images,Accession Number,Artist,Category,Credit Line,Culture,Date Made,Description,Inscriptions and Colophons,Materials,Materials Glossary,Measurements,Object Type,Period,Place Made,Title
https://search.museums.ualberta.ca/21-20744,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_603_001_ve_s19-12v01.jpg,2005.5.603.1,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1851-1861,,,gold wrapped silk thread; linen; peacock feathers; silk; tapestry weave,,,rank badge,Qing 19th century,China,Front Panel of a Rank Badge for a Fifth Rank Military Official
https://search.museums.ualberta.ca/21-20012,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_002_027_s21-10v01.jpg,2004.19.2.27,unknown,albums,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,"This album leaf is a part of a 48-page album that depicts Chinese subjects participating in various aspects of daily life, including government business, daily life, cultural customs, modes of transportation, and corporal punishment. This leaf contains an ink and watercolour depiction of two male soldiers. The left soldier wears a tunic with trousers while holding a shield and a sword. The right soldier is wearing studded armour with a helmet while holding a bow and arrows.",,ink; paper,,sheet: 17.2 cm x 28 cm; image: 10.8 cm x 16.8 cm,album leaf,Qing 18th century,China,Album Leaf from Illustrations of Chinese Costumes
https://search.museums.ualberta.ca/21-20694,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_002_027_s21-10v01.jpg,2005.5.592.1.2,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1862-1874,,,silk and metal-wrapped thread tapestry weave with ink,,overall: 27 cm x 15.6 cm,rank badge,Qing 19th century,China,Left Side of the Front Panel of a Rank Badge for a Third Rank Military Official
https://search.museums.ualberta.ca/21-19546,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_324_ve_s21-03v01.jpg,2005.5.324,unknown,clothing,Gift of Sandy and Cécile Mactaggart,Chinese,1860-1870,,,blue silk and metal-wrapped thread tapestry weave with ink details,"Tapestry Weave											
											 
												
												
													
														View Materials Glossary Details »",overall: 139.8 cm x 199 cm; neck to hem: 139.8 cm; cuff to cuff: x 199 cm,robe,Qing 19th century,China,Blue Silk Tapestry Weave Dragon Robe for a Man
https://search.museums.ualberta.ca/21-19071,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_006_d01_s22-02v01.jpg,2004.19.6,"Zhao Xiuhuan											
											 
												
												
													
														View People Details »",paintings,Gift of Sandy and Cécile Mactaggart,Chinese,1980,"In this hanging scroll Zhao Xiuhuan (born 1946) depicts narcissi (also known as daffodils) blooming along a rocky stream. Narcissus blossoms and birds, a common theme in Zhao’s other works, are both symbols of the start of spring. Zhao also utilizes the ancient Chinese painting colour palette of green and blue to set the atmosphere of this painting. By using incredibly delicate brushstrokes to outline the visual objects, she highlights the landscape’s subtleties, such as the feather of the birds, the moss of the rocks, and the stems, leaves, and petals of narcissus.",Signed by Xiuhuan and impressed with 1 seal of the artist.,ink and colour on paper,,sheet: 204.5 cm x 75.9 cm; image: 131 cm x 64.9 cm,hanging scroll,Modern 20th century,China,Narcissus and Birds
https://search.museums.ualberta.ca/21-19426,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_204_d01_s19-12v01.jpg,2005.5.204,unknown,clothing,Gift of Sandy and Cécile Mactaggart,Chinese,ca. 1880,,,orange silk damask with dark blue silk embroidered borders and sleeve bands,"Damask; Embroidery											
											 
												
												
													
														View Materials Glossary Details »
View Materials Glossary Details »",overall: 113.9 cm x 142.5 cm,jacket,Qing 19th century,China,Orange Silk Damask Jacket for a Woman
https://search.museums.ualberta.ca/21-23286,https://media.museums.ualberta.ca/UAAC/bfw/2010/2010_017_087_s19-12v01.jpg,2010.17.87,unknown,paintings,Gift of Sandy and Cécile Mactaggart,Chinese,ca. 1975,"This folk art painting depicts three women washing indigo dye from long strips of cloth in a river. It is a reproduction of a work made by artist Luo Zhijian (b. 1954) of Hu County, Shaanxi, using a painting technique reminiscent of collage. He uses bold and bright colours, with clever use of contrast, to draw the viewer’s attention to the figures at the top of the painting. The women's posture and facial expressions are also expertly captured, conveying a sense of shared purpose and companionship as they work together to complete the task at hand. The details of their clothing, hairstyles, and accessories provide a glimpse into the daily life of rural Chinese women in this time period.",,Gouache on mulberry paper,,overall: 88.1 cm x 61.8 cm,painting,,"China: Shaanxi, Hu Xian",Washing Indigo Cloth
https://search.museums.ualberta.ca/21-20018,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_002_029_s21-10v01.jpg,2004.19.2.29,unknown,albums,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,"This album leaf is a part of a 48-page album that depicts Chinese subjects participating in various aspects of daily life, including government business, daily life, cultural customs, modes of transportation, and corporal punishment. This leaf contains an ink and watercolour depiction of two ""priests"" or religious figures. The man on the left, with a shaved head and long black robe, is a Buddhist monk, while the man on the left, in a long blue robe and hair tied back, is a Daoist priest.",,ink; paper,,sheet: 17.2 cm x 28.1 cm; image: 12.4 cm x 16.2 cm,album leaf,Qing 18th century,China,Album Leaf from Illustrations of Chinese Costumes
https://search.museums.ualberta.ca/21-20918,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_088_001_001_ve_op_s20-02v01.jpg,2005.5.88.1.1,unknown,costume accessories,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,wood; bamboo; paper,,overall: 32.3 cm x 2.1 cm x 2 cm,fan,Qing 19th century,China,Folding Fan
https://search.museums.ualberta.ca/21-19909,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_068_001_035_d01_s21-03v01.jpg,2004.19.68.1.35,unknown,prints,Gift of Sandy and Cécile Mactaggart,Chinese,1773,A printed image of a battle scene with a mountainous background.  This engraving goes along with manuscript .68.1.18.,,ink on paper; etching; engraving,,overall: 63.1 cm x 112.4 cm; image: 54 cm x 92.9 cm,print,Qing 18th century,France,The Battle of Tonguzluq
https://search.museums.ualberta.ca/21-20572,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_068_001_035_d01_s21-03v01.jpg,2004.19.91.2,unknown,containers,Gift of Sandy and Cécile Mactaggart,Chinese,1987,Storage box for hanging scroll.,,,,overall: 7.7 cm x 8.4 cm x 100 cm,box,Modern 20th century,China,Box for Portrait of Qi Baishi
https://search.museums.ualberta.ca/21-20758,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_605_001_ve_s23-03v01.jpg,2005.5.605.1,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1851-1861,"Qing Period (1644-1911), Sixth Rank Military Official (Panther)

(source: John E. Vollmer & Jacqueline Simcox, ""Emblems of Empire: Selections from the Mactaggart Art Collection,"" (The University of Alberta Press and University of Alberta Museums, Edmonton, Alberta, 2009), p. 74.)",,gold wrapped silk thread; linen; silk; ink; tapestry weave,,,rank badge,Qing 19th century,China,Front Panel of a Rank Badge for a Sixth Rank Military Official
https://search.museums.ualberta.ca/21-19321,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_099_ve_s21-03v01.jpg,2005.5.99,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,gold wrapped silk thread; silk brocade; silk damask; silver wrapped silk thread; copper-wrapped silk thread,"Brocade; Damask											
											 
												
												
													
														View Materials Glossary Details »
View Materials Glossary Details »",overall: 119 cm x 192 cm,panel,Qing 20th century,China,Two Lengths of Silk Brocade Seamed Together
https://search.museums.ualberta.ca/21-20800,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_503_001_s19-12v01.jpg,2005.5.503.1,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,silk; silk damask; silk floss; silk jacquard; silk satin; embroidery,"Damask; Embroidery											
											 
												
												
													
														View Materials Glossary Details »
View Materials Glossary Details »",overall: 49.4 cm x 105.1 cm,panel,Qing 19th century,China,Embroidered Blue Silk Fragmentary Panel
https://search.museums.ualberta.ca/21-19450,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_228_s19-12v01.jpg,2005.5.228,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,ca. 1900,,,gold wrapped silk thread; silk floss; silk twist; silk satin; embroidery,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",overall: 92.9 cm x 61.6 cm,panel,Qing 20th century,China,Couched Gold Apricot Silk Panel
https://search.museums.ualberta.ca/21-20716,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_228_s19-12v01.jpg,2005.5.568.1.2,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1862-1874,,,gold wrapped silk thread; ink; tapestry weave; linen; silk; silver wrapped silk thread,,overall: 29.4 cm x 15.5 cm,rank badge,Qing 19th century,China,Left Side of the Front Panel of a Rank Badge for a Fifth Rank Civil Official
https://search.museums.ualberta.ca/21-20781,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_228_s19-12v01.jpg,2005.5.226.1,unknown,clothing,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,black silk gauze embroidered with silk and metal-wrapped threads,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",overall: 36.5 cm x 72.5 cm,collar,Qing 20th century,China,Embroidered Black Silk Collar
https://search.museums.ualberta.ca/21-20117,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_003_030_s21-03v01.jpg,2004.19.3.30,unknown,albums,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,A painting of three butterflies and a small brown beetle.,,ink; paper,,sheet: 35.4 cm x 43.1 cm; image: 18.3 cm x 30.2 cm,album leaf,Qing 18th-19th centuries,China,Album Leaf from Insects
https://search.museums.ualberta.ca/21-19249,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_027_re_s22-02v01.jpg,2005.5.27,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,silk brocade; silk damask,"Brocade; Damask											
											 
												
												
													
														View Materials Glossary Details »
View Materials Glossary Details »",overall: 74.5 cm x 175 cm,panel,Qing 19th-20th centuries,China,Length of Floral Yellow Silk Brocade
https://search.museums.ualberta.ca/21-19489,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_267_ve_s23-01v01.jpg,2005.5.267,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,gold wrapped silk thread; silk floss; silk twill; silver wrapped silk thread; embroidery,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",overall: 251 cm x 145 cm,yardage,Qing 19th century,China,Blue Silk Partial Yardage for a Dragon Robe
https://search.museums.ualberta.ca/21-19675,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_453_ve_s21-03v01.jpg,2005.5.453,unknown,clothing,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,blue silk and metal-wrapped thread brocade,"Brocade											
											 
												
												
													
														View Materials Glossary Details »",overall: 139.4 cm x 113.4 cm; neck to hem: 139.4 cm,robe,Qing 19th century,China,Blue Silk Brocade Robe
https://search.museums.ualberta.ca/21-20637,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_556_002_ve_s19-12v01.jpg,2005.5.556.2,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1862-1874,"Rank badges, always made in pairs, were placed on the front and back of surcoats in order to communicate their wearer’s rank during the Ming (1368-1644) and Qing dynasties (1644-1911). Different motifs were regulated by the imperial court, including bird motifs used only for civil officials, while beasts were used for military officials. The hierarchy of ranks within these categories was represented by specific birds and beasts. 
This rank badge features a quail, representing an eighth rank civil official. In the Ming Dynasty, the birds on rank badges were often presented in pairs in an upper and lower position. Later, in the Qing Dynasty, only one bird or beast was seen on rank badges. This bird is perched on a rock and gazing at a sun disc in the top left corner. This badge is woven in tapestry, with gold metal-wrapped thread and details rendered in multi-coloured silk floss. Coloured ink was used for colour gradation.",,gold wrapped silk thread; ink; linen; silk; silk satin; tapestry weave,,overall: 28.9 cm x 29 cm,rank badge,Qing 19th century,China,Back Panel of a Rank Badge for an Eighth Rank Civil Official
https://search.museums.ualberta.ca/21-20456,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_011_009_s21-10v01.jpg,2004.19.11.9,Yuan Jiang,paintings,Gift of Sandy and Cécile Mactaggart,Chinese,1719,,,ink and colour on silk,,,hanging scroll,Qing 18th century,China,One Scroll from Peach Blossom Spring
https://search.museums.ualberta.ca/21-20552,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_011_009_s21-10v01.jpg,2004.19.73.4,unknown,containers,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,Outer storage box for album.,,wood,,overall: 6.9 cm x 38 cm x 36.4 cm,box,Qing 18th century,China,Outer Box for Album of Flowers and Birds
https://search.museums.ualberta.ca/21-19759,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_011_009_s21-10v01.jpg,2005.5.537,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,ca. 1900,"Two silk tapestry weave panels with fragment of a five-clawed dragon trimmed with brocade fabric and lined with plain silk. Dragons are green with peacock-feather threads and surrounded by clouds, a flaming pearl, and waves. Gold metal-wrapped threads outline dragon, clouds, and waves.",,gold wrapped silk thread; peacock feathers; silk; silk brocade; silk satin; tapestry weave,"Tapestry Weave; Brocade											
											 
												
												
													
														View Materials Glossary Details »
View Materials Glossary Details »",,panel,Qing 20th century,China,Two Silk Tapestry Weave Panels
https://search.museums.ualberta.ca/21-19647,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_425_ve_s20-02v01.jpg,2005.5.425,unknown,clothing,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,silk satin; embroidery,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",overall: 13.4 cm x 105.4 cm,sleeve band,Qing 19th century,China,Embroidered Blue Silk Sleeve Band
https://search.museums.ualberta.ca/21-20239,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_001_001_031_s21-03v01.jpg,2004.19.1.1.31,unknown,albums,Gift of Sandy and Cécile Mactaggart,Chinese,ca. 1759,"This album leaf is part of a section of the illustrations of costumes from the Qianlong court, Huangchao liqi tushi (“The Regulations for the Ceremonial Paraphernalia of the [Qing] Dynasty”). In total there are 34 folios that depict costumes appropriate for the Empress Dowager or Empress to wear at the imperial court along with short descriptive captions. This is the right leaf of one folio (attached to 2004.19.1.30) depicting the front of a robe. The Chinese script describes the pictorial content of the painting and is translated as ""illustration of winter court robe chaopao the second style for the Empress Dowager and Empress"".","皇太后 皇后冬朝袍二圖 Translation of the Chinese Text: ""Illustration of winter court robe chaopao the second style for the Empress Dowager and Empress.""
On the reverse of the piece ""(37)"" is handwritten in… 

													皇太后 皇后冬朝袍二圖 Translation of the Chinese Text: ""Illustration of winter court robe chaopao the second style for the Empress Dowager and Empress.""
On the reverse of the piece ""(37)"" is handwritten in pencil on the upper left corner.  Below the pencil number are two black ink markings in black. 
Read More +",ink; silk; paper,,sheet: 42.2 cm x 40.8 cm; image: 35.9 cm x 37.8 cm,album leaf,Qing 18th century,China,Album Leaf from Illustrations of Costumes from the Qianlong Court
https://search.museums.ualberta.ca/21-19146,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_081_s22-02v01.jpg,2004.19.81,Li Yuankai,paintings,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,"A hanging scroll painting depicting birds, flowers, insects, and rocks.",The scroll is signed by Chuntian Li Yuankai.,ink and colour on paper,,overall: 143.5 cm x 51.1 cm; image: 124.2 cm x 36 cm,hanging scroll,Qing 19th century,China,"Birds, Flowers and Insects"
https://search.museums.ualberta.ca/21-19601,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_081_s22-02v01.jpg,2005.5.379,unknown,clothing,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,silk brocade; silk floss; embroidery; paper,"Brocade; Embroidery											
											 
												
												
													
														View Materials Glossary Details »
View Materials Glossary Details »",,sleeve band,Qing 18th-19th centuries,China,Two Embroidered Silk Sleeve Bands
https://search.museums.ualberta.ca/21-20411,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_038_012_s21-10v01.jpg,2004.19.38.12,Ren Yi,albums,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,"This album leaf is one of thirteen inscriptions in Ren Yi’s Album of Figures, featuring a four-line poem with seven characters per line. The poem was written in cursive script by Taixi (1899–1989) and later attached to Ren Yi’s paintings. The text is associated with the imagery on the album leaf attached beneath it (2004.19.38.13).",,ink and colour on paper,,,album leaf,Qing 19th century,China,Album Leaf from Album of Figures
https://search.museums.ualberta.ca/21-20959,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_395_004_ve_s20-02v01.jpg,2005.5.395.4,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1662-1722,"Fragment of yellow silk brocade yardage intended for a dragon robe. This fragment shows portions of two five-clawed dragons surrounded by clouds and a flaming wheel, which is an auspicious Buddhist symbol. Appears to be from the same yardage as 2005.5.395.1 and 2005.5.395.5",,gold wrapped silk thread; silk brocade; silk satin,"Brocade											
											 
												
												
													
														View Materials Glossary Details »",overall: 39.4 cm x 68.6 cm,fragment,Qing 17th-18th centuries,China,Fragment of Silk Brocade Yardage for a Dragon Robe
https://search.museums.ualberta.ca/21-19716,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_494_g05_s22-02v01.jpg,2005.5.494,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,silk damask,"Damask											
											 
												
												
													
														View Materials Glossary Details »",overall: 75.3 cm x 1520 cm,yardage,Qing 19th century,China,White Silk Damask Yardage
https://search.museums.ualberta.ca/21-20440,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_072_006_s21-03v01.jpg,2004.19.72.6,Wang Gai,albums,Gift of Sandy and Cécile Mactaggart,Chinese,1702,"This is the sixth leaf from the Figures in River Landscape album by Wang Gai (1677-1705), which is painted with ink and colour on paper. Each leaf contains a landscape, which was painted in situ by Wang Gai. Repeating themes throughout the album include figures immersed in the natural environment, which reflects the literati’s yearning and nostalgia.
In this scene, a man looks out from his cottage window, which is almost at the centre of the landscape composition. The cottage is surrounded by dense trees, rocks, mountains and a flowing river with a bridge. The distant mountains and sky are painted in a light wash of translucent blue ink.",,ink and colour on paper,,,album leaf,Qing 18th century,China,Album Leaf from Figures in River Landscapes
https://search.museums.ualberta.ca/21-20936,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_284_003_re_m01_s20-02v01.jpg,2005.5.284.3,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,gold wrapped silk thread; silk; silk cut velvet,,overall: 182 cm x 53.7 cm,chair cover,Qing 19th century,China,Red Cut Velvet Chair Cover
https://search.museums.ualberta.ca/21-19875,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_068_001_006_s21-03v01.jpg,2004.19.68.1.6,unknown,prints,Gift of Sandy and Cécile Mactaggart,Chinese,1767-1774,"A printed calligraphic piece with two square red seals.  This manuscript goes along with engraving .68.1.28. It is number 5, chronologically from the set of 16 copperplate engravings.",,silk; paper; ink,,overall: 63.2 cm x 112.4 cm; image: 52.5 cm x 92.8 cm,print,Qing 18th century,China,Print from the Qianlong Emperor’s Conquests
https://search.museums.ualberta.ca/21-19379,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_157_ve_s21-03v01.jpg,2005.5.157,unknown,clothing,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,blue silk and metal-wrapped thread tapestry weave,"Tapestry Weave											
											 
												
												
													
														View Materials Glossary Details »",overall: 139.5 cm x 204.5 cm; neck to hem: 139.5 cm; cuff to cuff: x 204.5 cm,robe,Qing 19th century,China,Blue Silk Tapestry Weave Dragon Robe for a Man
https://search.museums.ualberta.ca/21-19851,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_629_ve_s21-03v01.jpg,2005.5.629,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,ca. 1900,,,metallic thread; silk; silk brocade,"Brocade											
											 
												
												
													
														View Materials Glossary Details »",overall: 322 cm x 185.3 cm,hanging,Qing 20th century,China,Blue Silk Brocade Hanging
https://search.museums.ualberta.ca/21-19799,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_577_ve_s19-12v01.jpg,2005.5.577,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1875-1908,"Qing Period (1644-1911), Fifth Rank Civil Official (Silver Pheasant)

(source: John E. Vollmer & Jacqueline Simcox, ""Emblems of Empire: Selections from the Mactaggart Art Collection,"" (The University of Alberta Press and University of Alberta Museums, Edmonton, Alberta, 2009), p. 74.)",,gold wrapped silk thread; peacock feathers; silk; silk floss; silk satin; embroidery,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",overall: 28.7 cm x 29.6 cm,rank badge,Qing 19th-20th centuries,China,Back Panel of a Rank Badge for a Fifth Rank Civil Official
https://search.museums.ualberta.ca/21-23687,https://media.museums.ualberta.ca/UAAC/bfw/2010/2010_020_001_002_003_s20-02v01.jpg,2010.20.1.2.3,Gao Jin,published works,Gift of Sandy and Cécile Mactaggart,Chinese,1771,"One set of the Yuzhi nanxun shengdian [Magnificent Record of the Southern Tours], edited by Gao Jin et al. Volume 9. Chapters 21-23. Tianzhang [Imperial essays]. Woodblock printed, thread binding.",Emperor's essay,"printed woodblock, thread binding",,overall: 29.8 cm x 20.5 cm,book,,China: Beijing,"Magnificent Record of the Southern Tours, volume 9, chapters 21-23"
https://search.museums.ualberta.ca/21-20747,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_603_002_ve_s19-12v01.jpg,2005.5.603.2,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1851-1861,,,gold wrapped silk thread; linen; peacock feathers; silk; tapestry weave,,overall: 29.1 cm x 32.1 cm,rank badge,Qing 19th century,China,Back Panel of a Rank Badge for a Fifth Rank Military Official
https://search.museums.ualberta.ca/21-19103,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_038_cover_ve_s21-10v01.jpg,2004.19.38,Ren Yi,albums,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,"This album consists of 12 paintings depicting different scenes of people and animals, accompanied by inscriptions written in regulated verse, featuring four lines of seven characters each (七言绝句). 
The paintings were done by Ren Yi, also known as Ren Bonian (1840-1895). He was born in Shaoxing, Zhejiang. In 1868, he relocated to Shanghai. This move brought him into a more urban environment that was influenced by Western ideas. In Shanghai, he became part of the Shanghai School, which merged popular and traditional artistic styles. Ren Bonian was recognized alongside Ren Xiong, Ren Xun, and Ren Yu as one of the ""Four Rens."" 
The calligraphic poems were crafted by Liu Taixi (1899-1989), a calligrapher commissioned by Zhou Maifu (1929-2011). Based on the inscription on 2004.19.38.20, written by the calligrapher Taixi at the age of 86, the estimated date for the calligraphy is around 1985, nearly 90 years after Ren Yi's death. The time difference indicates that the inscriptions were added to the paintings at a much later date (ca.1985).
The golden-yellow cover is made of damask, featuring swirling cloud motifs and circular medallions containing dragons. This album opens vertically. Once flipped open, the top portion features an inscription, while the bottom half displays a painting framed by a damask border with wavy patterns. Both the inscription and the painting are mounted on a large sheet of yellow paper, with the yellow edges visible around the borders.",Each painting is signed by the artist and each painting is also impressed with at least one artist seal.  There are five leaves opposite the paintings that are inscribed by Liu Taixi.,ink and colour on paper,,overall: 2.7 cm x 28.7 cm x 24.2 cm; image: 14.6 cm x 17.2 cm,album,Qing 19th century,China,Album of Figures
https://search.museums.ualberta.ca/21-20726,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_565_001_ve_s19-12v01.jpg,2005.5.565.1,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1862-1874,"Qing Period (1644-1911), Fourth Rank Civil Official (Wild Goose)

(source: John E. Vollmer & Jacqueline Simcox, ""Emblems of Empire: Selections from the Mactaggart Art Collection,"" (The University of Alberta Press and University of Alberta Museums, Edmonton, Alberta, 2009), p. 74.)",,copper-wrapped silk thread; gold wrapped silk thread; ink; tapestry weave; linen; silk; silver wrapped silk thread,,overall: 30.5 cm x 30.6 cm,rank badge,Qing 19th century,China,Front Panel of a Rank Badge for a Fourth Rank Civil Official
https://search.museums.ualberta.ca/21-19095,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_030_d01_s21-10v01.jpg,2004.19.30,Wang Hui,paintings,Gift of Sandy and Cécile Mactaggart,Chinese,1698,A hanging scroll painting depicting a house in a mountain landscape.,Signed by Geyin Shangren Wang Hui and impressed with 3 artist seals.  The scroll is also impressed with 3 collector's seals.,ink and colour on paper,,sheet: 232.4 cm x 66.1 cm; image: 123.1 cm x 46.4 cm; rolled: 6.6 cm x 76.5 cm x 5.1 cm,hanging scroll,Qing 17th-18th centuries,China,Spring Landscape
https://search.museums.ualberta.ca/21-20431,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_071_007_s21-03v01.jpg,2004.19.71.7,Wang Shimin,albums,Gift of Sandy and Cécile Mactaggart,Chinese,1666,,,ink on paper,,,album leaf,Qing 17th century,China,Album Leaf from Landscapes After the Old Masters
https://search.museums.ualberta.ca/21-26194,https://media.museums.ualberta.ca/UAAC/fullres/2016/2016_003_003_ve_s25-01v01.jpg,2016.3.3,unknown,textiles,,Chinese,,"Rank badges, always made in pairs, were placed on the front and back of surcoats in order to communicate their wearer’s rank during the Ming (1368-1644) and Qing dynasties (1644-1911). Different motifs were regulated by the imperial court, including bird motifs used only for civil officials, while beasts were used for military officials. The hierarchy of ranks within these categories was represented by specific birds and beasts. This silk tapestry weave (kesi) rank badge features a leopard, representing a third rank military official. The leopard is perched on a rock and gazing at a sun disk. Surrounding the leopard are ruyi-shaped clouds, the eight Daoist emblems, two bats, and gold scrolls adorned with small flowers. The foreground features a li shui border with standing water waves and ruyi-shaped rolling waves supporting the eight Buddhist treasures.",,silk tapestry weave,,overall: 48 cm x 48 cm,rank badge,,,Rank Badge for a Third Rank Military Official
https://search.museums.ualberta.ca/21-19839,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_617_ve_s19-12v01.jpg,2005.5.617,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,silk floss; silk satin; silk twist; embroidery,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",overall: 29 cm x 15.7 cm,rank badge,Qing 19th century,China,Left Side of the Front Panel of a Rank Badge
https://search.museums.ualberta.ca/21-20965,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_402_001_002_ve_s20-02v01.jpg,2005.5.402.1.2,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1736-1795,,,off-white silk satin embroidered with silk,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",overall: 302 cm x 252 cm,curtain,Qing 18th century,China,Embroidered Cream Silk Bed Curtain
https://search.museums.ualberta.ca/21-19698,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_476_ve_s21-03v01.jpg,2005.5.476,unknown,clothing,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,blue silk and metal-wrapped thread tapestry weave,"Tapestry Weave											
											 
												
												
													
														View Materials Glossary Details »",overall: 139 cm x 215 cm; neck to hem: 139 cm; cuff to cuff: x 215 cm,robe,Qing 19th century,China,Silk Tapestry Weave Dragon Robe
